Sales_ID,Product_ID,Store_ID,Sale_Date,Qty_Sold,Unit_Price,Total_Revenue,Colour,Season
S9370,476113,ST001,08/25/2024,4,39.9,159.6,09 BLACK,Spring/Summer
S9371,479157,ST001,01/14/2024,4,49.9,199.6,72 PURPLE,Fall/Winter
S9372,474410,ST016,06/16/2024,3,14.9,44.7,76 PURPLE,Spring/Summer
S9373,479608,ST045,10/24/2024,1,29.9,29.9,09 BLACK,Fall/Winter
S9374,479157,ST025,11/16/2024,5,49.9,249.5,57 OLIVE,Fall/Winter
S9375,481673,ST018,12/06/2024,4,49.9,199.6,54 GREEN,Fall/Winter
S9376,478568,ST010,10/26/2024,5,69.9,349.5,19 WINE,Fall/Winter
S9377,479157,ST045,03/21/2024,2,49.9,99.8,02 LIGHT GRAY,Fall/Winter
S9378,481673,ST038,04/19/2024,1,49.9,49.9,61 BLUE,Spring/Summer
S9379,479004,ST001,11/17/2024,2,39.9,79.8,69 NAVY,Fall/Winter
S9380,479608,ST038,04/24/2024,2,29.9,59.8,69 NAVY,Spring/Summer
S9381,474062,ST018,10/19/2024,3,29.9,89.7,69 NAVY,Fall/Winter
S9382,479608,ST025,08/20/2024,4,29.9,119.6,01 OFF WHITE,Spring/Summer
S9383,479608,ST025,01/30/2024,5,29.9,149.5,01 OFF WHITE,Fall/Winter
S9384,478730,ST025,11/13/2024,2,49.9,99.8,08 DARK GRAY,Fall/Winter
S9385,478730,ST018,05/30/2024,1,49.9,49.9,58 DARK GREEN,Spring/Summer
S9386,478730,ST016,12/26/2024,1,49.9,49.9,68 BLUE,Fall/Winter
S9387,479157,ST038,01/06/2024,5,49.9,249.5,01 OFF WHITE,Fall/Winter
S9388,474410,ST037,08/14/2024,1,14.9,14.9,69 NAVY,Spring/Summer
S9389,481673,ST037,08/07/2024,5,49.9,249.5,69 NAVY,Spring/Summer
S9390,479004,ST045,02/23/2024,1,39.9,39.9,69 NAVY,Fall/Winter
S9391,474410,ST045,10/03/2024,1,14.9,14.9,03 GRAY,Fall/Winter
S9392,478568,ST016,06/27/2024,5,69.9,349.5,70 LIGHT PURPLE,Spring/Summer
S9393,474410,ST018,09/22/2024,2,14.9,29.8,00 WHITE,Spring/Summer
S9394,476113,ST001,06/22/2024,5,39.9,199.5,10 PINK,Spring/Summer
S9395,481673,ST001,05/15/2024,3,49.9,149.7,01 OFF WHITE,Spring/Summer
S9396,479004,ST045,05/22/2024,2,39.9,79.8,69 NAVY,Spring/Summer
S9397,474410,ST016,08/19/2024,5,14.9,74.5,69 NAVY,Spring/Summer
S9398,474410,ST018,07/17/2024,4,14.9,59.6,56 OLIVE,Spring/Summer
S9399,479608,ST020,10/28/2024,1,29.9,29.9,09 BLACK,Fall/Winter
S9400,479004,ST037,04/01/2024,2,39.9,79.8,69 NAVY,Spring/Summer
S9401,481673,ST016,04/18/2024,2,49.9,99.8,03 GRAY,Spring/Summer
S9402,474410,ST016,06/28/2024,3,14.9,44.7,56 OLIVE,Spring/Summer
S9403,476113,ST037,09/13/2024,2,39.9,79.8,00 WHITE,Spring/Summer
S9404,474410,ST037,07/10/2024,4,14.9,59.6,00 WHITE,Spring/Summer
S9405,478568,ST001,08/23/2024,5,69.9,349.5,70 LIGHT PURPLE,Spring/Summer
S9406,481673,ST038,01/31/2024,5,49.9,249.5,54 GREEN,Fall/Winter
S9407,476113,ST020,09/27/2024,2,39.9,79.8,61 BLUE,Spring/Summer
S9408,479608,ST018,10/20/2024,5,29.9,149.5,01 OFF WHITE,Fall/Winter
S9409,479608,ST010,01/11/2024,5,29.9,149.5,09 BLACK,Fall/Winter
S9410,476113,ST016,06/25/2024,5,39.9,199.5,00 WHITE,Spring/Summer
S9411,476113,ST045,01/25/2024,2,39.9,79.8,10 PINK,Fall/Winter
S9412,478568,ST020,08/29/2024,1,69.9,69.9,32 BEIGE,Spring/Summer
S9413,478730,ST037,06/24/2024,5,49.9,249.5,08 DARK GRAY,Spring/Summer
S9414,479608,ST020,08/12/2024,2,29.9,59.8,60 LIGHT BLUE,Spring/Summer
S9415,479157,ST016,12/25/2024,4,49.9,199.6,19 WINE,Fall/Winter
S9416,479157,ST045,06/12/2024,3,49.9,149.7,57 OLIVE,Spring/Summer
S9417,479157,ST029,12/29/2024,2,49.9,99.8,57 OLIVE,Fall/Winter
S9418,478568,ST038,03/02/2024,1,69.9,69.9,09 BLACK,Fall/Winter
S9419,474410,ST029,07/07/2024,2,14.9,29.8,56 OLIVE,Spring/Summer
S9420,478568,ST016,04/06/2024,1,69.9,69.9,56 OLIVE,Spring/Summer
S9421,474062,ST001,12/30/2024,5,29.9,149.5,09 BLACK,Fall/Winter
S9422,481673,ST016,03/10/2024,5,49.9,249.5,61 BLUE,Fall/Winter
S9423,479608,ST020,10/22/2024,4,29.9,119.6,01 OFF WHITE,Fall/Winter
S9424,479157,ST038,07/31/2024,1,49.9,49.9,01 OFF WHITE,Spring/Summer
S9425,481673,ST045,05/28/2024,1,49.9,49.9,03 GRAY,Spring/Summer
S9426,481673,ST045,01/23/2024,2,49.9,99.8,01 OFF WHITE,Fall/Winter
S9427,474410,ST018,01/26/2024,2,14.9,29.8,31 BEIGE,Fall/Winter
S9428,479004,ST038,02/06/2024,1,39.9,39.9,65 BLUE,Fall/Winter
S9429,481673,ST029,09/11/2024,2,49.9,99.8,03 GRAY,Spring/Summer
S9430,479608,ST037,05/14/2024,3,29.9,89.7,09 BLACK,Spring/Summer
S9431,481673,ST016,03/16/2024,3,49.9,149.7,69 NAVY,Fall/Winter
S9432,474062,ST037,11/01/2024,1,29.9,29.9,21 LIGHT ORANGE,Fall/Winter
S9433,479608,ST010,01/03/2024,3,29.9,89.7,01 OFF WHITE,Fall/Winter
S9434,479157,ST016,01/22/2024,2,49.9,99.8,57 OLIVE,Fall/Winter
S9435,476113,ST037,04/06/2024,3,39.9,119.7,09 BLACK,Spring/Summer
S9436,479608,ST018,01/22/2024,3,29.9,89.7,07 GRAY,Fall/Winter
S9437,474410,ST037,03/19/2024,3,14.9,44.7,76 PURPLE,Fall/Winter
S9438,476113,ST010,12/13/2024,1,39.9,39.9,61 BLUE,Fall/Winter
S9439,479157,ST010,04/05/2024,1,49.9,49.9,57 OLIVE,Spring/Summer
S9440,474410,ST045,06/23/2024,3,14.9,44.7,00 WHITE,Spring/Summer
S9441,479608,ST037,09/01/2024,4,29.9,119.6,09 BLACK,Spring/Summer
S9442,478568,ST020,01/07/2024,4,69.9,279.6,01 OFF WHITE,Fall/Winter
S9443,481673,ST025,06/10/2024,5,49.9,249.5,54 GREEN,Spring/Summer
S9444,481673,ST037,07/16/2024,2,49.9,99.8,61 BLUE,Spring/Summer
S9445,478730,ST037,10/30/2024,3,49.9,149.7,31 BEIGE,Fall/Winter
S9446,479157,ST010,12/09/2024,4,49.9,199.6,01 OFF WHITE,Fall/Winter
S9447,479608,ST018,08/26/2024,1,29.9,29.9,69 NAVY,Spring/Summer
S9448,481673,ST029,05/31/2024,2,49.9,99.8,69 NAVY,Spring/Summer
S9449,479608,ST001,07/16/2024,5,29.9,149.5,01 OFF WHITE,Spring/Summer
S9450,478568,ST025,11/25/2024,3,69.9,209.7,70 LIGHT PURPLE,Fall/Winter
S9451,476113,ST001,08/08/2024,2,39.9,79.8,61 BLUE,Spring/Summer
S9452,476113,ST016,05/08/2024,2,39.9,79.8,09 BLACK,Spring/Summer
S9453,474410,ST010,10/08/2024,3,14.9,44.7,69 NAVY,Fall/Winter
S9454,478730,ST037,03/19/2024,2,49.9,99.8,08 DARK GRAY,Fall/Winter
S9455,481673,ST020,05/06/2024,4,49.9,199.6,03 GRAY,Spring/Summer
S9456,479157,ST020,02/28/2024,1,49.9,49.9,72 PURPLE,Fall/Winter
S9457,479157,ST037,11/11/2024,3,49.9,149.7,68 BLUE,Fall/Winter
S9458,479157,ST038,10/10/2024,2,49.9,99.8,62 BLUE,Fall/Winter
S9459,474062,ST020,08/26/2024,4,29.9,119.6,30 NATURAL,Spring/Summer
S9460,479004,ST018,08/08/2024,2,39.9,79.8,63 BLUE,Spring/Summer
S9461,479608,ST025,10/29/2024,3,29.9,89.7,07 GRAY,Fall/Winter
S9462,481673,ST020,06/12/2024,5,49.9,249.5,61 BLUE,Spring/Summer
S9463,479608,ST018,12/25/2024,2,29.9,59.8,09 BLACK,Fall/Winter
S9464,479000,ST010,07/15/2024,1,49.9,49.9,08 DARK GRAY,Spring/Summer
S9465,476113,ST020,05/13/2024,5,39.9,199.5,09 BLACK,Spring/Summer
S9466,474062,ST025,05/12/2024,2,29.9,59.8,09 BLACK,Spring/Summer
S9467,481673,ST016,12/19/2024,1,49.9,49.9,03 GRAY,Fall/Winter
S9468,474410,ST025,07/14/2024,3,14.9,44.7,09 BLACK,Spring/Summer
S9469,479157,ST016,07/11/2024,2,49.9,99.8,68 BLUE,Spring/Summer
S9470,474062,ST018,06/26/2024,5,29.9,149.5,12 PINK,Spring/Summer
S9471,474062,ST025,04/18/2024,4,29.9,119.6,12 PINK,Spring/Summer
S9472,479157,ST016,12/29/2024,5,49.9,249.5,02 LIGHT GRAY,Fall/Winter
S9473,481673,ST038,02/14/2024,2,49.9,99.8,69 NAVY,Fall/Winter
S9474,479157,ST016,02/27/2024,3,49.9,149.7,72 PURPLE,Fall/Winter
S9475,474410,ST016,05/21/2024,3,14.9,44.7,69 NAVY,Spring/Summer
S9476,479157,ST001,03/15/2024,3,49.9,149.7,68 BLUE,Fall/Winter
S9477,481673,ST020,10/28/2024,3,49.9,149.7,03 GRAY,Fall/Winter
S9478,481673,ST037,12/06/2024,4,49.9,199.6,38 DARK BROWN,Fall/Winter
S9479,479157,ST037,05/03/2024,3,49.9,149.7,57 OLIVE,Spring/Summer
S9480,479157,ST045,04/15/2024,4,49.9,199.6,72 PURPLE,Spring/Summer
S9481,481673,ST029,06/13/2024,1,49.9,49.9,03 GRAY,Spring/Summer
S9482,479157,ST020,04/07/2024,4,49.9,199.6,01 OFF WHITE,Spring/Summer
S9483,478568,ST045,04/01/2024,2,69.9,139.8,09 BLACK,Spring/Summer
S9484,474062,ST016,02/07/2024,1,29.9,29.9,21 LIGHT ORANGE,Fall/Winter
S9485,474410,ST010,03/25/2024,2,14.9,29.8,31 BEIGE,Fall/Winter
S9486,479157,ST038,10/11/2024,3,49.9,149.7,57 OLIVE,Fall/Winter
S9487,474062,ST045,07/22/2024,2,29.9,59.8,21 LIGHT ORANGE,Spring/Summer
S9488,476113,ST037,01/19/2024,3,39.9,119.7,10 PINK,Fall/Winter
S9489,474410,ST020,12/04/2024,1,14.9,14.9,31 BEIGE,Fall/Winter
S9490,478730,ST010,01/16/2024,1,49.9,49.9,68 BLUE,Fall/Winter
S9491,479157,ST018,03/13/2024,5,49.9,249.5,72 PURPLE,Fall/Winter
S9492,478730,ST016,11/30/2024,1,49.9,49.9,68 BLUE,Fall/Winter
S9493,479000,ST045,05/08/2024,3,49.9,149.7,62 BLUE,Spring/Summer
S9494,478568,ST018,11/08/2024,1,69.9,69.9,56 OLIVE,Fall/Winter
S9495,481673,ST037,08/05/2024,4,49.9,199.6,03 GRAY,Spring/Summer
S9496,478730,ST016,07/09/2024,2,49.9,99.8,31 BEIGE,Spring/Summer
S9497,479000,ST029,09/19/2024,4,49.9,199.6,69 NAVY,Spring/Summer
S9498,479004,ST029,05/21/2024,4,39.9,159.6,69 NAVY,Spring/Summer
S9499,478568,ST037,03/07/2024,5,69.9,349.5,32 BEIGE,Fall/Winter
S9500,476113,ST045,03/06/2024,2,39.9,79.8,00 WHITE,Fall/Winter
S9501,479157,ST025,10/05/2024,5,49.9,249.5,02 LIGHT GRAY,Fall/Winter
S9502,479000,ST045,07/14/2024,5,49.9,249.5,08 DARK GRAY,Spring/Summer
S9503,479000,ST038,07/28/2024,1,49.9,49.9,69 NAVY,Spring/Summer
S9504,478568,ST037,12/24/2024,5,69.9,349.5,09 BLACK,Fall/Winter
S9505,479000,ST020,05/09/2024,1,49.9,49.9,08 DARK GRAY,Spring/Summer
S9506,478568,ST010,02/03/2024,2,69.9,139.8,19 WINE,Fall/Winter
S9507,479157,ST029,02/15/2024,5,49.9,249.5,57 OLIVE,Fall/Winter
S9508,481673,ST045,05/31/2024,5,49.9,249.5,61 BLUE,Spring/Summer
S9509,478568,ST020,12/24/2024,5,69.9,349.5,19 WINE,Fall/Winter
S9510,479157,ST018,02/26/2024,1,49.9,49.9,01 OFF WHITE,Fall/Winter
S9511,481673,ST018,07/25/2024,1,49.9,49.9,54 GREEN,Spring/Summer
S9512,478568,ST045,11/11/2024,5,69.9,349.5,01 OFF WHITE,Fall/Winter
S9513,479000,ST045,07/27/2024,4,49.9,199.6,69 NAVY,Spring/Summer
S9514,476113,ST029,06/28/2024,2,39.9,79.8,09 BLACK,Spring/Summer
S9515,478568,ST020,12/05/2024,4,69.9,279.6,19 WINE,Fall/Winter
S9516,479608,ST038,11/18/2024,1,29.9,29.9,09 BLACK,Fall/Winter
S9517,479157,ST010,09/03/2024,2,49.9,99.8,72 PURPLE,Spring/Summer
S9518,478730,ST010,12/15/2024,4,49.9,199.6,58 DARK GREEN,Fall/Winter
S9519,479157,ST020,10/04/2024,2,49.9,99.8,62 BLUE,Fall/Winter
S9520,478730,ST025,12/12/2024,3,49.9,149.7,31 BEIGE,Fall/Winter
S9521,474410,ST037,01/14/2024,1,14.9,14.9,76 PURPLE,Fall/Winter
S9522,479157,ST025,08/21/2024,4,49.9,199.6,68 BLUE,Spring/Summer
S9523,479157,ST001,03/29/2024,5,49.9,249.5,19 WINE,Fall/Winter
S9524,474062,ST037,07/10/2024,2,29.9,59.8,12 PINK,Spring/Summer
S9525,476113,ST045,04/02/2024,4,39.9,159.6,61 BLUE,Spring/Summer
S9526,479608,ST016,03/26/2024,1,29.9,29.9,09 BLACK,Fall/Winter
S9527,474410,ST010,07/05/2024,3,14.9,44.7,69 NAVY,Spring/Summer
S9528,474410,ST018,04/18/2024,2,14.9,29.8,11 PINK,Spring/Summer
S9529,479000,ST038,12/19/2024,5,49.9,249.5,67 BLUE,Fall/Winter
S9530,474410,ST025,02/21/2024,3,14.9,44.7,31 BEIGE,Fall/Winter
S9531,479608,ST029,11/02/2024,1,29.9,29.9,69 NAVY,Fall/Winter
S9532,478730,ST037,06/27/2024,2,49.9,99.8,58 DARK GREEN,Spring/Summer
S9533,476113,ST018,09/09/2024,3,39.9,119.7,59 DARK GREEN,Spring/Summer
S9534,479004,ST025,12/26/2024,4,39.9,159.6,65 BLUE,Fall/Winter
S9535,479608,ST016,02/26/2024,1,29.9,29.9,69 NAVY,Fall/Winter
S9536,478730,ST016,12/13/2024,4,49.9,199.6,68 BLUE,Fall/Winter
S9537,474410,ST010,08/08/2024,1,14.9,14.9,11 PINK,Spring/Summer
S9538,476113,ST018,02/03/2024,3,39.9,119.7,59 DARK GREEN,Fall/Winter
S9539,476113,ST045,02/06/2024,4,39.9,159.6,00 WHITE,Fall/Winter
S9540,479000,ST037,09/13/2024,3,49.9,149.7,69 NAVY,Spring/Summer
S9541,474410,ST018,08/14/2024,3,14.9,44.7,00 WHITE,Spring/Summer
S9542,474062,ST018,07/09/2024,3,29.9,89.7,30 NATURAL,Spring/Summer
S9543,478730,ST025,05/20/2024,2,49.9,99.8,68 BLUE,Spring/Summer
S9544,479004,ST020,07/04/2024,1,39.9,39.9,69 NAVY,Spring/Summer
S9545,474410,ST010,11/15/2024,4,14.9,59.6,11 PINK,Fall/Winter
S9546,481673,ST025,07/15/2024,1,49.9,49.9,69 NAVY,Spring/Summer
S9547,476113,ST045,01/05/2024,1,39.9,39.9,59 DARK GREEN,Fall/Winter
S9548,479157,ST020,07/13/2024,4,49.9,199.6,19 WINE,Spring/Summer
S9549,474062,ST001,05/17/2024,5,29.9,149.5,69 NAVY,Spring/Summer
S9550,474410,ST018,08/30/2024,4,14.9,59.6,09 BLACK,Spring/Summer
S9551,479000,ST020,04/09/2024,5,49.9,249.5,08 DARK GRAY,Spring/Summer
S9552,481673,ST001,12/19/2024,4,49.9,199.6,61 BLUE,Fall/Winter
S9553,476113,ST001,04/14/2024,1,39.9,39.9,10 PINK,Spring/Summer
S9554,479157,ST045,09/26/2024,5,49.9,249.5,72 PURPLE,Spring/Summer
S9555,481673,ST038,09/02/2024,5,49.9,249.5,61 BLUE,Spring/Summer
S9556,479608,ST018,05/17/2024,3,29.9,89.7,60 LIGHT BLUE,Spring/Summer
S9557,474062,ST045,04/29/2024,5,29.9,149.5,09 BLACK,Spring/Summer
S9558,478730,ST037,06/23/2024,4,49.9,199.6,68 BLUE,Spring/Summer
S9559,476113,ST001,09/09/2024,3,39.9,119.7,59 DARK GREEN,Spring/Summer
S9560,479608,ST037,03/19/2024,3,29.9,89.7,07 GRAY,Fall/Winter
S9561,481673,ST020,05/23/2024,4,49.9,199.6,69 NAVY,Spring/Summer
S9562,481673,ST001,07/07/2024,5,49.9,249.5,38 DARK BROWN,Spring/Summer
S9563,476113,ST010,12/29/2024,3,39.9,119.7,59 DARK GREEN,Fall/Winter
S9564,474062,ST001,06/12/2024,1,29.9,29.9,21 LIGHT ORANGE,Spring/Summer
S9565,474410,ST016,12/07/2024,2,14.9,29.8,31 BEIGE,Fall/Winter
S9566,474062,ST018,03/08/2024,5,29.9,149.5,30 NATURAL,Fall/Winter
S9567,479608,ST001,01/08/2024,2,29.9,59.8,09 BLACK,Fall/Winter
S9568,476113,ST018,03/02/2024,4,39.9,159.6,59 DARK GREEN,Fall/Winter
S9569,476113,ST016,04/07/2024,2,39.9,79.8,09 BLACK,Spring/Summer
S9570,476113,ST038,06/14/2024,3,39.9,119.7,61 BLUE,Spring/Summer
S9571,479608,ST025,01/10/2024,4,29.9,119.6,07 GRAY,Fall/Winter
S9572,478568,ST020,02/10/2024,3,69.9,209.7,32 BEIGE,Fall/Winter
S9573,478730,ST037,04/13/2024,3,49.9,149.7,31 BEIGE,Spring/Summer
S9574,478730,ST029,12/14/2024,1,49.9,49.9,68 BLUE,Fall/Winter
S9575,479157,ST029,03/09/2024,1,49.9,49.9,68 BLUE,Fall/Winter
S9576,478568,ST001,05/10/2024,4,69.9,279.6,09 BLACK,Spring/Summer
S9577,479157,ST037,05/21/2024,5,49.9,249.5,57 OLIVE,Spring/Summer
S9578,481673,ST038,07/12/2024,3,49.9,149.7,69 NAVY,Spring/Summer
S9579,479157,ST038,05/11/2024,2,49.9,99.8,72 PURPLE,Spring/Summer
S9580,481673,ST016,09/15/2024,2,49.9,99.8,38 DARK BROWN,Spring/Summer
S9581,478730,ST045,02/05/2024,5,49.9,249.5,31 BEIGE,Fall/Winter
S9582,478730,ST045,12/29/2024,2,49.9,99.8,08 DARK GRAY,Fall/Winter
S9583,481673,ST018,07/11/2024,1,49.9,49.9,01 OFF WHITE,Spring/Summer
S9584,479157,ST037,08/30/2024,5,49.9,249.5,62 BLUE,Spring/Summer
S9585,478730,ST018,09/07/2024,1,49.9,49.9,08 DARK GRAY,Spring/Summer
S9586,479608,ST018,01/26/2024,1,29.9,29.9,76 PURPLE,Fall/Winter
S9587,478568,ST029,11/01/2024,5,69.9,349.5,56 OLIVE,Fall/Winter
S9588,476113,ST010,08/01/2024,5,39.9,199.5,61 BLUE,Spring/Summer
S9589,479608,ST016,11/29/2024,1,29.9,29.9,07 GRAY,Fall/Winter
S9590,478730,ST045,07/13/2024,2,49.9,99.8,58 DARK GREEN,Spring/Summer
S9591,479000,ST038,04/24/2024,5,49.9,249.5,67 BLUE,Spring/Summer
S9592,478568,ST037,10/15/2024,4,69.9,279.6,32 BEIGE,Fall/Winter
S9593,478730,ST020,03/22/2024,2,49.9,99.8,58 DARK GREEN,Fall/Winter
S9594,474062,ST018,10/18/2024,5,29.9,149.5,56 OLIVE,Fall/Winter
S9595,474410,ST045,11/22/2024,3,14.9,44.7,31 BEIGE,Fall/Winter
S9596,479157,ST037,04/28/2024,5,49.9,249.5,57 OLIVE,Spring/Summer
S9597,479004,ST038,05/25/2024,2,39.9,79.8,65 BLUE,Spring/Summer
S9598,474062,ST029,10/02/2024,3,29.9,89.7,69 NAVY,Fall/Winter
S9599,478730,ST018,08/18/2024,3,49.9,149.7,58 DARK GREEN,Spring/Summer
S9600,478730,ST016,07/14/2024,2,49.9,99.8,68 BLUE,Spring/Summer
S9601,478730,ST038,09/01/2024,1,49.9,49.9,31 BEIGE,Spring/Summer
S9602,478568,ST025,11/03/2024,4,69.9,279.6,19 WINE,Fall/Winter
S9603,474062,ST045,03/30/2024,5,29.9,149.5,12 PINK,Fall/Winter
S9604,474410,ST038,07/10/2024,1,14.9,14.9,56 OLIVE,Spring/Summer
S9605,479000,ST018,09/02/2024,4,49.9,199.6,62 BLUE,Spring/Summer
S9606,479608,ST025,11/27/2024,4,29.9,119.6,60 LIGHT BLUE,Fall/Winter
S9607,479608,ST001,10/03/2024,2,29.9,59.8,76 PURPLE,Fall/Winter
S9608,479157,ST016,12/28/2024,3,49.9,149.7,19 WINE,Fall/Winter
S9609,481673,ST025,06/03/2024,4,49.9,199.6,15 RED,Spring/Summer
S9610,474062,ST025,05/10/2024,3,29.9,89.7,30 NATURAL,Spring/Summer
S9611,479000,ST001,03/18/2024,4,49.9,199.6,62 BLUE,Fall/Winter
S9612,479157,ST001,02/02/2024,4,49.9,199.6,62 BLUE,Fall/Winter
S9613,478568,ST029,04/28/2024,3,69.9,209.7,09 BLACK,Spring/Summer
S9614,474410,ST020,01/20/2024,2,14.9,29.8,69 NAVY,Fall/Winter
S9615,474410,ST038,09/28/2024,2,14.9,29.8,00 WHITE,Spring/Summer
S9616,478568,ST045,04/03/2024,3,69.9,209.7,56 OLIVE,Spring/Summer
S9617,476113,ST010,03/17/2024,4,39.9,159.6,61 BLUE,Fall/Winter
S9618,474410,ST025,08/29/2024,3,14.9,44.7,03 GRAY,Spring/Summer
S9619,479157,ST016,08/26/2024,2,49.9,99.8,57 OLIVE,Spring/Summer
S9620,474062,ST037,01/04/2024,4,29.9,119.6,56 OLIVE,Fall/Winter
S9621,478568,ST001,02/18/2024,1,69.9,69.9,19 WINE,Fall/Winter
S9622,479000,ST037,03/08/2024,4,49.9,199.6,69 NAVY,Fall/Winter
S9623,479608,ST045,09/14/2024,5,29.9,149.5,07 GRAY,Spring/Summer
S9624,476113,ST016,09/01/2024,4,39.9,159.6,10 PINK,Spring/Summer
S9625,476113,ST016,10/03/2024,5,39.9,199.5,10 PINK,Fall/Winter
S9626,479000,ST029,05/06/2024,3,49.9,149.7,67 BLUE,Spring/Summer
S9627,474410,ST020,09/14/2024,3,14.9,44.7,76 PURPLE,Spring/Summer
S9628,479157,ST001,03/12/2024,2,49.9,99.8,02 LIGHT GRAY,Fall/Winter
S9629,478568,ST045,07/16/2024,2,69.9,139.8,32 BEIGE,Spring/Summer
S9630,476113,ST018,01/06/2024,2,39.9,79.8,61 BLUE,Fall/Winter
S9631,479157,ST038,06/15/2024,3,49.9,149.7,72 PURPLE,Spring/Summer
S9632,481673,ST001,05/25/2024,1,49.9,49.9,38 DARK BROWN,Spring/Summer
S9633,474410,ST025,10/14/2024,1,14.9,14.9,03 GRAY,Fall/Winter
S9634,474410,ST016,12/21/2024,2,14.9,29.8,03 GRAY,Fall/Winter
S9635,478568,ST038,01/22/2024,1,69.9,69.9,01 OFF WHITE,Fall/Winter
S9636,476113,ST025,10/24/2024,4,39.9,159.6,61 BLUE,Fall/Winter
S9637,479157,ST025,11/08/2024,5,49.9,249.5,19 WINE,Fall/Winter
S9638,479608,ST016,07/29/2024,5,29.9,149.5,69 NAVY,Spring/Summer
S9639,479004,ST029,12/26/2024,4,39.9,159.6,63 BLUE,Fall/Winter
S9640,478568,ST016,07/04/2024,4,69.9,279.6,70 LIGHT PURPLE,Spring/Summer
S9641,481673,ST037,07/31/2024,5,49.9,249.5,69 NAVY,Spring/Summer
S9642,476113,ST016,07/29/2024,4,39.9,159.6,09 BLACK,Spring/Summer
S9643,474062,ST029,01/01/2024,2,29.9,59.8,09 BLACK,Fall/Winter
S9644,478568,ST018,06/17/2024,3,69.9,209.7,01 OFF WHITE,Spring/Summer
S9645,479608,ST038,03/22/2024,3,29.9,89.7,01 OFF WHITE,Fall/Winter
S9646,478568,ST010,07/17/2024,1,69.9,69.9,56 OLIVE,Spring/Summer
S9647,476113,ST025,09/03/2024,3,39.9,119.7,59 DARK GREEN,Spring/Summer
S9648,479608,ST018,05/24/2024,1,29.9,29.9,60 LIGHT BLUE,Spring/Summer
S9649,476113,ST029,04/17/2024,1,39.9,39.9,61 BLUE,Spring/Summer
S9650,478568,ST018,05/04/2024,1,69.9,69.9,32 BEIGE,Spring/Summer
S9651,474410,ST010,02/01/2024,5,14.9,74.5,69 NAVY,Fall/Winter
S9652,481673,ST038,06/16/2024,1,49.9,49.9,15 RED,Spring/Summer
S9653,481673,ST001,08/03/2024,2,49.9,99.8,54 GREEN,Spring/Summer
S9654,481673,ST020,02/20/2024,5,49.9,249.5,69 NAVY,Fall/Winter
S9655,479157,ST020,04/10/2024,5,49.9,249.5,62 BLUE,Spring/Summer
S9656,478730,ST018,10/14/2024,4,49.9,199.6,68 BLUE,Fall/Winter
S9657,481673,ST038,09/08/2024,1,49.9,49.9,54 GREEN,Spring/Summer
S9658,479000,ST025,06/30/2024,3,49.9,149.7,67 BLUE,Spring/Summer
S9659,474410,ST038,05/17/2024,5,14.9,74.5,56 OLIVE,Spring/Summer
S9660,479157,ST001,07/22/2024,3,49.9,149.7,01 OFF WHITE,Spring/Summer
S9661,478730,ST025,10/11/2024,2,49.9,99.8,58 DARK GREEN,Fall/Winter
S9662,474062,ST045,05/08/2024,4,29.9,119.6,21 LIGHT ORANGE,Spring/Summer
S9663,476113,ST010,08/22/2024,5,39.9,199.5,00 WHITE,Spring/Summer
S9664,478730,ST010,05/09/2024,2,49.9,99.8,31 BEIGE,Spring/Summer
S9665,474410,ST038,09/19/2024,2,14.9,29.8,11 PINK,Spring/Summer
S9666,474410,ST038,12/13/2024,2,14.9,29.8,76 PURPLE,Fall/Winter
S9667,476113,ST045,02/14/2024,1,39.9,39.9,61 BLUE,Fall/Winter
S9668,479157,ST020,10/28/2024,1,49.9,49.9,68 BLUE,Fall/Winter
S9669,474410,ST018,03/26/2024,3,14.9,44.7,11 PINK,Fall/Winter
S9670,479608,ST010,11/23/2024,3,29.9,89.7,01 OFF WHITE,Fall/Winter
S9671,478568,ST029,09/01/2024,3,69.9,209.7,09 BLACK,Spring/Summer
S9672,479157,ST010,10/01/2024,2,49.9,99.8,57 OLIVE,Fall/Winter
S9673,474062,ST020,05/28/2024,4,29.9,119.6,09 BLACK,Spring/Summer
S9674,474410,ST016,08/16/2024,3,14.9,44.7,11 PINK,Spring/Summer
S9675,474410,ST010,01/01/2024,3,14.9,44.7,11 PINK,Fall/Winter
S9676,479004,ST001,09/09/2024,2,39.9,79.8,69 NAVY,Spring/Summer
S9677,476113,ST020,11/27/2024,2,39.9,79.8,00 WHITE,Fall/Winter
S9678,481673,ST045,06/08/2024,3,49.9,149.7,01 OFF WHITE,Spring/Summer
S9679,474410,ST001,09/06/2024,1,14.9,14.9,69 NAVY,Spring/Summer
S9680,479157,ST038,02/14/2024,3,49.9,149.7,62 BLUE,Fall/Winter
S9681,474410,ST029,01/17/2024,3,14.9,44.7,69 NAVY,Fall/Winter
S9682,474410,ST018,06/18/2024,3,14.9,44.7,00 WHITE,Spring/Summer
S9683,474410,ST038,01/05/2024,1,14.9,14.9,09 BLACK,Fall/Winter
S9684,474062,ST016,05/20/2024,4,29.9,119.6,12 PINK,Spring/Summer
S9685,479000,ST020,02/22/2024,3,49.9,149.7,67 BLUE,Fall/Winter
S9686,481673,ST018,08/03/2024,5,49.9,249.5,01 OFF WHITE,Spring/Summer
